N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,3,1,9,4.383537974669992,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,10,4.166366276952185,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,11,4.250692190122459,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,12,4.166366276952185,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,13,4.902207283275882,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,14,4.0820403637819105,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,15,4.0820403637819105,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,16,4.685035585558074,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,17,4.467863887840266,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,18,4.516383759217526,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,19,4.166366276952185,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,20,4.5163837592175256,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,21,4.383537974669992,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,22,4.166366276952185,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,23,4.0820403637819105,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,24,4.166366276952185,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,25,4.5163837592175256,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,26,4.902207283275881,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,27,4.5163837592175256,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,28,4.5163837592175256,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,1,29,4.0820403637819105,4.082040363781905,"[0.2288435, 4.39301954]",0,0,0
100,0.01,0.1,3,2,0,101.49794795889056,4.160611759383948,"[2.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,1,30.14299779688817,4.160611759383948,"[2.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,2,11.621795177318177,4.160611759383948,"[2.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,3,5.790370387231826,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,4,3.85270866226095,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,5,3.2386911491888624,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,6,2.245981577108869,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,7,1.0130592726103087,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,8,0.3228673508142693,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,9,0.21610910199933905,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,10,0.1496788407436186,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,11,0.2825393632550595,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,12,0.3358904436265324,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,13,0.21610910199933905,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,14,0.4088602953243767,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,15,0.1496788407436186,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,16,0.27599977281293575,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,17,0.269460182370812,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,18,0.1496788407436186,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,19,0.3293508531844087,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,20,0.21610910199933897,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,21,0.3293508531844087,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,22,0.21610910199933905,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,23,0.3293508531844087,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,24,0.3358904436265325,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,25,0.2095695115572153,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,26,0.3358904436265324,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,27,0.34243003406865624,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,28,0.21610910199933905,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,3,2,29,0.3358904436265325,0.1496788407436188,"[1.09037606, 2.76339654]",0,0,0
100,0.01,0.1,4,0,0,101.47938313277231,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,1,26.92701410967226,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,2,5.087732595912225,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,3,1.561953069790389,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,4,1.5703942950073344,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,5,1.468142331783769,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,6,1.6345215220560059,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,7,1.5703942950073353,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,8,1.468142331783769,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,9,1.5703942950073353,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,10,1.5513319269198873,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,11,1.7367734852795709,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,12,1.6726462582309003,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,13,1.468142331783769,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,14,1.755835853367019,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,15,1.5703942950073353,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,16,1.6345215220560059,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,17,1.7367734852795713,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,18,1.570394295007334,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,19,1.7748982214544653,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,20,1.736773485279572,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,21,1.468142331783769,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,22,1.6726462582309012,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,23,1.5513319269198873,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,24,1.6535838901434536,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,25,1.634521522056005,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,26,1.8390254485031376,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,27,1.6345215220560059,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,28,1.7367734852795713,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,0,29,1.468142331783769,1.4681423317837687,"[1.23922154, 2.28610314]",0,0,0
100,0.01,0.1,4,1,0,123.33790101217994,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,1,40.075947300592965,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,2,14.159466127682093,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,3,8.707662056334984,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,4,6.626527326097891,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,5,6.703326382554604,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,6,6.444815730414743,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,7,6.7033263825546,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,8,6.360432302588195,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,9,6.7033263825546,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,10,6.444815730414743,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,11,6.360432302588195,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,12,6.61894295472805,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,13,6.877453606867907,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,14,6.360432302588195,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,15,6.61894295472805,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,16,6.618942954728051,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,17,6.444815730414743,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,18,6.534559526901501,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,19,6.61894295472805,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,20,6.534559526901501,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,21,6.360432302588195,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,22,6.444815730414743,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,23,6.534559526901501,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,24,6.618942954728051,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,25,6.793070179041357,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,26,6.703326382554604,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,27,6.529199158241291,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,28,6.708686751214808,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,1,29,6.360432302588195,6.360432302588194,"[-0.08840682, 4.79030138]",0,0,0
100,0.01,0.1,4,2,0,55.94650243061883,3.2399342950175036,"[2.28183073, 1.73689188]",0,0,0
100,0.01,0.1,4,2,1,17.921654909061623,1.4658208266864696,"[1.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,2,7.188638779942193,1.4658208266864696,"[1.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,3,3.902611380783426,1.4658208266864696,"[1.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,4,3.2498785104844132,1.4658208266864696,"[1.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,5,1.957079390968026,1.077186899024563,"[0.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,6,1.7730988947105386,1.077186899024563,"[0.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,7,2.0687179449047517,1.077186899024563,"[0.46843096, 3.08804054]",0,0,0
100,0.01,0.1,4,2,8,1.714803805561253,1.077186899024563,"[0.46843096, 3.08804054]",0,0,0
