N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,3,0,23,1.7052696557675793,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,24,1.7284743911866807,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,25,1.7052696557675793,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,26,1.7748838620248835,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,27,1.7301317158708145,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,28,1.801403246812252,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,0,29,1.7781985113931507,1.7052696557675766,"[0.120791, 0.20195947]",0,0,0
100,0.01,0.1,3,1,0,7.344136380515449,2.8149239129185943,"[0.15160382, 0.35860644]",0,0,0
100,0.01,0.1,3,1,1,5.67706701041972,2.8149239129185943,"[0.15160382, 0.35860644]",0,0,0
100,0.01,0.1,3,1,2,4.467120565119819,2.8149239129185943,"[0.15160382, 0.35860644]",0,0,0
100,0.01,0.1,3,1,3,3.500759400590965,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,4,3.0857363794712653,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,5,2.840157972377368,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,6,2.7999039747898564,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,7,2.838506961032786,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,8,2.7802121565501055,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,9,2.691374215408621,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,10,2.739545097129237,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,11,2.7297671715895255,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,12,2.774561682665103,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,13,2.7694081045129555,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,14,2.7791860300526667,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,15,2.705057742357955,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,16,2.7843396082048146,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,17,2.705057742357955,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,18,2.690126238666096,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,19,2.7297671715895255,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,20,2.739545097129237,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,21,2.7148356678976664,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,22,2.690126238666096,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,23,2.759630178973244,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,24,2.759630178973244,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,25,2.739545097129237,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,26,2.7148356678976664,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,27,2.7297671715895255,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,28,2.739545097129237,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,1,29,2.7297671715895255,2.690126238666096,"[-0.11370237, 0.35860644]",0,0,0
100,0.01,0.1,3,2,0,7.894758816215001,3.3336976391359805,"[-0.35718745, -0.29055183]",0,0,0
100,0.01,0.1,3,2,1,6.501944078276565,3.3336976391359805,"[-0.35718745, -0.29055183]",0,0,0
100,0.01,0.1,3,2,2,4.957511703443193,3.3336976391359805,"[-0.35718745, -0.29055183]",0,0,0
100,0.01,0.1,3,2,3,3.889507377084105,1.61639394102556,"[-0.1643753, 0.15190385]",0,0,0
